inventory_id,snapshot_date,warehouse_id,warehouse_city,region,product_id,batch_id,manufacture_date,expiry_date,opening_stock_units,received_units,sold_units,damaged_units,closing_stock_units,reorder_level_units,stockout_days,near_expiry_units_90d,inventory_value_inr
I002993,2025-02-28,W06,Hyderabad,South,P005,P005-14-W06,2024-06-01,2026-12-01,739,162,652,15,234,889,0,0,10651.68
I002994,2025-02-28,W06,Hyderabad,South,P006,P006-14-W06,2024-06-01,2025-12-01,524,1272,452,12,1332,860,0,0,77295.96
I002995,2025-02-28,W06,Hyderabad,South,P007,P007-14-W06,2024-06-01,2025-12-01,1667,1256,1014,3,1906,817,0,0,119887.4
I002996,2025-02-28,W06,Hyderabad,South,P008,P008-14-W06,2023-12-01,2026-06-01,2121,495,1472,12,1132,748,0,0,72538.56
I002997,2025-02-28,W06,Hyderabad,South,P009,P009-14-W06,2023-12-01,2025-06-01,2534,938,482,13,2977,639,0,0,192522.59
I002998,2025-02-28,W06,Hyderabad,South,P010,P010-14-W06,2024-03-01,2027-03-01,1444,473,979,15,923,809,0,0,68292.77
I002999,2025-02-28,W06,Hyderabad,South,P011,P011-14-W06,2024-09-01,2027-03-01,1558,380,1117,4,817,646,0,0,77304.54
I003000,2025-02-28,W06,Hyderabad,South,P012,P012-14-W06,2023-12-01,2026-12-01,1886,216,1696,1,405,913,0,0,89991
I003001,2025-02-28,W06,Hyderabad,South,P013,P013-14-W06,2024-09-01,2026-03-01,2084,1124,1531,12,1665,835,0,0,45354.6
I003002,2025-02-28,W06,Hyderabad,South,P014,P014-14-W06,2024-06-01,2025-12-01,1743,667,558,9,1843,634,0,0,46701.62
I003003,2025-02-28,W06,Hyderabad,South,P015,P015-14-W06,2023-12-01,2026-12-01,2581,869,1519,11,1920,631,0,0,54528
I003004,2025-02-28,W06,Hyderabad,South,P016,P016-14-W06,2024-09-01,2027-03-01,1390,854,696,6,1542,686,0,0,74694.48
I003005,2025-02-28,W06,Hyderabad,South,P017,P017-14-W06,2023-12-01,2026-06-01,670,329,999,0,0,749,8,0,0
I003006,2025-02-28,W06,Hyderabad,South,P018,P018-14-W06,2024-06-01,2026-12-01,930,1086,1897,8,111,525,0,0,7589.07
I003007,2025-02-28,W06,Hyderabad,South,P019,P019-14-W06,2024-09-01,2026-09-01,1723,1262,1301,9,1675,645,0,0,116278.5
I003008,2025-02-28,W06,Hyderabad,South,P020,P020-14-W06,2024-09-01,2026-03-01,499,939,934,5,499,670,0,0,28083.72
I003009,2025-02-28,W06,Hyderabad,South,P021,P021-14-W06,2023-12-01,2025-12-01,771,29,800,0,0,927,8,0,0
I003010,2025-02-28,W06,Hyderabad,South,P022,P022-14-W06,2024-03-01,2025-09-01,907,604,1388,14,109,878,0,0,8475.84
I003011,2025-02-28,W06,Hyderabad,South,P023,P023-14-W06,2024-03-01,2026-09-01,2319,709,1813,16,1199,777,0,0,112154.46
I003012,2025-02-28,W06,Hyderabad,South,P024,P024-14-W06,2023-12-01,2025-12-01,1578,796,1071,5,1298,769,0,0,281094.88
I003013,2025-02-28,W06,Hyderabad,South,P025,P025-14-W06,2024-03-01,2025-09-01,505,181,686,0,0,884,12,0,0
I003014,2025-02-28,W06,Hyderabad,South,P026,P026-14-W06,2023-12-01,2025-06-01,2290,346,1497,9,1130,928,0,0,28905.4
I003015,2025-02-28,W06,Hyderabad,South,P027,P027-14-W06,2024-06-01,2025-12-01,1198,1118,486,5,1825,977,0,0,62761.75
I003016,2025-02-28,W06,Hyderabad,South,P028,P028-14-W06,2023-12-01,2026-06-01,538,1396,1298,10,626,657,0,0,27894.56
I003017,2025-02-28,W06,Hyderabad,South,P029,P029-14-W06,2024-03-01,2027-03-01,1138,534,708,5,959,878,0,0,61807.55
I003018,2025-02-28,W06,Hyderabad,South,P030,P030-14-W06,2023-12-01,2026-12-01,1479,1158,687,5,1945,585,0,0,121329.1
I003019,2025-02-28,W06,Hyderabad,South,P031,P031-14-W06,2023-12-01,2026-12-01,1962,1133,1051,8,2036,756,0,0,119044.92
I003020,2025-02-28,W06,Hyderabad,South,P032,P032-14-W06,2024-03-01,2026-09-01,943,230,1173,0,0,770,13,0,0
I003021,2025-02-28,W06,Hyderabad,South,P033,P033-14-W06,2023-12-01,2026-06-01,2518,408,1095,14,1817,505,0,0,127607.91
I003022,2025-02-28,W06,Hyderabad,South,P034,P034-14-W06,2023-12-01,2025-06-01,1616,181,1797,0,0,660,11,0,0
I003023,2025-02-28,W06,Hyderabad,South,P035,P035-14-W06,2024-06-01,2026-12-01,1243,810,1793,12,248,556,0,0,22076.96
I003024,2025-02-28,W06,Hyderabad,South,P036,P036-14-W06,2024-06-01,2025-12-01,1837,689,1754,12,760,863,0,0,172436.4
I003025,2025-03-31,W01,Delhi,North,P001,P001-15-W01,2024-07-01,2027-07-01,2059,1248,1339,8,1960,742,0,0,41022.8
I003026,2025-03-31,W01,Delhi,North,P002,P002-15-W01,2024-10-01,2027-10-01,1516,709,664,4,1557,622,0,0,37819.53
I003027,2025-03-31,W01,Delhi,North,P003,P003-15-W01,2024-01-01,2026-01-01,1519,1322,1006,11,1824,835,0,0,70698.24
I003028,2025-03-31,W01,Delhi,North,P004,P004-15-W01,2024-01-01,2025-07-01,2346,786,1762,8,1362,636,0,0,48732.36
I003029,2025-03-31,W01,Delhi,North,P005,P005-15-W01,2024-07-01,2027-01-01,2242,1480,965,13,2744,960,0,0,124906.88
I003030,2025-03-31,W01,Delhi,North,P006,P006-15-W01,2024-01-01,2025-07-01,1268,1434,1850,3,849,776,0,0,49267.47
I003031,2025-03-31,W01,Delhi,North,P007,P007-15-W01,2024-04-01,2025-10-01,1428,706,984,11,1139,501,0,0,71643.1
I003032,2025-03-31,W01,Delhi,North,P008,P008-15-W01,2024-01-01,2026-07-01,2422,118,750,3,1787,621,0,0,114510.96
I003033,2025-03-31,W01,Delhi,North,P009,P009-15-W01,2024-01-01,2025-07-01,698,682,1210,6,164,683,0,0,10605.88
I003034,2025-03-31,W01,Delhi,North,P010,P010-15-W01,2024-07-01,2027-07-01,1357,393,578,15,1157,514,0,0,85606.43
I003035,2025-03-31,W01,Delhi,North,P011,P011-15-W01,2024-10-01,2027-04-01,2134,945,863,1,2215,584,0,0,209583.3
I003036,2025-03-31,W01,Delhi,North,P012,P012-15-W01,2024-10-01,2027-10-01,1841,234,721,14,1340,756,0,0,297748
I003037,2025-03-31,W01,Delhi,North,P013,P013-15-W01,2024-07-01,2026-01-01,1498,1264,1399,9,1354,895,0,0,36882.96
I003038,2025-03-31,W01,Delhi,North,P014,P014-15-W01,2024-04-01,2025-10-01,1700,695,1252,15,1128,858,0,0,28583.52
I003039,2025-03-31,W01,Delhi,North,P015,P015-15-W01,2024-10-01,2027-10-01,1142,797,1545,9,385,961,0,0,10934
I003040,2025-03-31,W01,Delhi,North,P016,P016-15-W01,2024-10-01,2027-04-01,1300,1385,874,11,1800,914,0,0,87192
I003041,2025-03-31,W01,Delhi,North,P017,P017-15-W01,2024-04-01,2026-10-01,1872,461,491,5,1837,696,0,0,90417.14
I003042,2025-03-31,W01,Delhi,North,P018,P018-15-W01,2024-07-01,2027-01-01,789,669,1378,11,69,781,0,0,4717.53
I003043,2025-03-31,W01,Delhi,North,P019,P019-15-W01,2024-10-01,2026-10-01,1784,358,1923,14,205,621,0,0,14231.1
I003044,2025-03-31,W01,Delhi,North,P020,P020-15-W01,2024-04-01,2025-10-01,1203,829,967,16,1049,853,0,0,59037.72
I003045,2025-03-31,W01,Delhi,North,P021,P021-15-W01,2024-04-01,2026-04-01,2039,936,1409,11,1555,896,0,0,113079.6
I003046,2025-03-31,W01,Delhi,North,P022,P022-15-W01,2024-01-01,2025-07-01,879,833,1166,4,542,875,0,0,42145.92
I003047,2025-03-31,W01,Delhi,North,P023,P023-15-W01,2024-10-01,2027-04-01,2487,458,1574,11,1360,834,0,0,127214.4
I003048,2025-03-31,W01,Delhi,North,P024,P024-15-W01,2024-10-01,2026-10-01,1146,217,1363,0,0,840,7,0,0
I003049,2025-03-31,W01,Delhi,North,P025,P025-15-W01,2024-10-01,2026-04-01,2204,393,973,0,1624,650,0,0,25107.04
I003050,2025-03-31,W01,Delhi,North,P026,P026-15-W01,2024-07-01,2026-01-01,1065,412,1477,0,0,533,12,0,0
I003051,2025-03-31,W01,Delhi,North,P027,P027-15-W01,2024-04-01,2025-10-01,1082,338,1140,2,278,927,0,0,9560.42
I003052,2025-03-31,W01,Delhi,North,P028,P028-15-W01,2024-07-01,2027-01-01,2101,284,1704,15,666,643,0,0,29676.96
I003053,2025-03-31,W01,Delhi,North,P029,P029-15-W01,2024-10-01,2027-10-01,500,602,970,10,122,827,0,0,7862.9
I003054,2025-03-31,W01,Delhi,North,P030,P030-15-W01,2024-04-01,2027-04-01,895,246,696,4,441,544,0,0,27509.58
I003055,2025-03-31,W01,Delhi,North,P031,P031-15-W01,2024-07-01,2027-07-01,2438,1225,1296,3,2364,765,0,0,138223.08
I003056,2025-03-31,W01,Delhi,North,P032,P032-15-W01,2024-01-01,2026-07-01,1080,1073,1464,15,674,656,0,0,34812.1
I003057,2025-03-31,W01,Delhi,North,P033,P033-15-W01,2024-07-01,2027-01-01,1119,79,1198,0,0,623,6,0,0
I003058,2025-03-31,W01,Delhi,North,P034,P034-15-W01,2024-04-01,2025-10-01,2314,328,1289,13,1340,933,0,0,88641
I003059,2025-03-31,W01,Delhi,North,P035,P035-15-W01,2024-07-01,2027-01-01,835,588,964,13,446,947,0,0,39702.92
I003060,2025-03-31,W01,Delhi,North,P036,P036-15-W01,2024-01-01,2025-07-01,1349,427,1307,16,453,844,0,0,102781.17
I003061,2025-03-31,W02,Mumbai,West,P001,P001-15-W02,2024-04-01,2027-04-01,1339,1477,1171,9,1636,820,0,0,34241.48
I003062,2025-03-31,W02,Mumbai,West,P002,P002-15-W02,2024-01-01,2027-01-01,1309,160,1261,5,203,584,0,0,4930.87
I003063,2025-03-31,W02,Mumbai,West,P003,P003-15-W02,2024-04-01,2026-04-01,899,618,1067,14,436,962,0,0,16899.36
I003064,2025-03-31,W02,Mumbai,West,P004,P004-15-W02,2024-01-01,2025-07-01,1855,1222,1306,10,1761,620,0,0,63008.58
I003065,2025-03-31,W02,Mumbai,West,P005,P005-15-W02,2024-07-01,2027-01-01,1352,928,1523,9,748,862,0,0,34048.96
I003066,2025-03-31,W02,Mumbai,West,P006,P006-15-W02,2024-10-01,2026-04-01,1438,1493,1233,0,1698,646,0,0,98534.94
I003067,2025-03-31,W02,Mumbai,West,P007,P007-15-W02,2024-07-01,2026-01-01,1503,831,599,1,1734,610,0,0,109068.6
I003068,2025-03-31,W02,Mumbai,West,P008,P008-15-W02,2024-07-01,2027-01-01,950,417,461,13,893,503,0,0,57223.44
I003069,2025-03-31,W02,Mumbai,West,P009,P009-15-W02,2024-04-01,2025-10-01,1918,435,601,7,1745,853,0,0,112849.15
I003070,2025-03-31,W02,Mumbai,West,P010,P010-15-W02,2024-07-01,2027-07-01,1509,1200,944,14,1751,910,0,0,129556.49
I003071,2025-03-31,W02,Mumbai,West,P011,P011-15-W02,2024-04-01,2026-10-01,547,636,1183,0,0,726,10,0,0
I003072,2025-03-31,W02,Mumbai,West,P012,P012-15-W02,2024-04-01,2027-04-01,1845,1163,1162,4,1842,556,0,0,409292.4
I003073,2025-03-31,W02,Mumbai,West,P013,P013-15-W02,2024-01-01,2025-07-01,2565,620,1252,8,1925,830,0,0,52437
I003074,2025-03-31,W02,Mumbai,West,P014,P014-15-W02,2024-10-01,2026-04-01,1950,1420,982,12,2376,638,0,0,60207.84
I003075,2025-03-31,W02,Mumbai,West,P015,P015-15-W02,2024-10-01,2027-10-01,1145,823,1026,7,935,603,0,0,26554
I003076,2025-03-31,W02,Mumbai,West,P016,P016-15-W02,2024-01-01,2026-07-01,1105,60,1165,0,0,789,11,0,0
I003077,2025-03-31,W02,Mumbai,West,P017,P017-15-W02,2024-01-01,2026-07-01,2315,1315,1759,5,1866,976,0,0,91844.52
I003078,2025-03-31,W02,Mumbai,West,P018,P018-15-W02,2024-10-01,2027-04-01,963,1131,1486,6,602,596,0,0,41158.74
I003079,2025-03-31,W02,Mumbai,West,P019,P019-15-W02,2024-01-01,2026-01-01,2093,263,1457,5,894,882,0,0,62061.48
I003080,2025-03-31,W02,Mumbai,West,P020,P020-15-W02,2024-04-01,2025-10-01,2061,425,1281,1,1204,536,0,0,67761.12
I003081,2025-03-31,W02,Mumbai,West,P021,P021-15-W02,2024-10-01,2026-10-01,1732,824,1529,3,1024,873,0,0,74465.28
I003082,2025-03-31,W02,Mumbai,West,P022,P022-15-W02,2024-01-01,2025-07-01,2239,1383,957,12,2653,671,0,0,206297.28
I003083,2025-03-31,W02,Mumbai,West,P023,P023-15-W02,2024-04-01,2026-10-01,2555,664,1404,16,1799,566,0,0,168278.46
I003084,2025-03-31,W02,Mumbai,West,P024,P024-15-W02,2024-10-01,2026-10-01,950,1413,906,9,1448,866,0,0,313578.88
I003085,2025-03-31,W02,Mumbai,West,P025,P025-15-W02,2024-07-01,2026-01-01,1946,142,856,6,1226,733,0,0,18953.96
I003086,2025-03-31,W02,Mumbai,West,P026,P026-15-W02,2024-07-01,2026-01-01,2234,554,1778,3,1007,912,0,0,25759.06
I003087,2025-03-31,W02,Mumbai,West,P027,P027-15-W02,2024-10-01,2026-04-01,967,107,1074,0,0,625,11,0,0
I003088,2025-03-31,W02,Mumbai,West,P028,P028-15-W02,2024-01-01,2026-07-01,448,1384,758,4,1070,567,0,0,47679.2
I003089,2025-03-31,W02,Mumbai,West,P029,P029-15-W02,2024-01-01,2027-01-01,1105,686,1791,0,0,607,5,0,0
I003090,2025-03-31,W02,Mumbai,West,P030,P030-15-W02,2024-04-01,2027-04-01,1976,256,1571,6,655,997,0,0,40858.9
I003091,2025-03-31,W02,Mumbai,West,P031,P031-15-W02,2024-10-01,2027-10-01,2127,1007,721,9,2404,855,0,0,140561.88
I003092,2025-03-31,W02,Mumbai,West,P032,P032-15-W02,2024-07-01,2027-01-01,1938,961,1241,8,1650,623,0,0,85222.5
I003093,2025-03-31,W02,Mumbai,West,P033,P033-15-W02,2024-01-01,2026-07-01,1064,23,638,15,434,558,0,0,30479.82
I003094,2025-03-31,W02,Mumbai,West,P034,P034-15-W02,2024-04-01,2025-10-01,2105,1017,812,7,2303,544,0,0,152343.45
I003095,2025-03-31,W02,Mumbai,West,P035,P035-15-W02,2024-10-01,2027-04-01,2129,205,1126,9,1199,668,0,0,106734.98
I003096,2025-03-31,W02,Mumbai,West,P036,P036-15-W02,2024-07-01,2026-01-01,1759,401,991,14,1155,915,0,0,262057.95
I003097,2025-03-31,W03,Bengaluru,South,P001,P001-15-W03,2024-01-01,2027-01-01,1232,995,1652,8,567,590,0,0,11867.31
I003098,2025-03-31,W03,Bengaluru,South,P002,P002-15-W03,2024-10-01,2027-10-01,1451,1280,1343,4,1384,849,0,0,33617.36
I003099,2025-03-31,W03,Bengaluru,South,P003,P003-15-W03,2024-01-01,2026-01-01,1689,747,682,2,1752,836,0,0,67907.52
I003100,2025-03-31,W03,Bengaluru,South,P004,P004-15-W03,2024-04-01,2025-10-01,1060,529,1589,0,0,534,5,0,0
I003101,2025-03-31,W03,Bengaluru,South,P005,P005-15-W03,2024-10-01,2027-04-01,2043,865,1447,6,1455,706,0,0,66231.6
I003102,2025-03-31,W03,Bengaluru,South,P006,P006-15-W03,2024-04-01,2025-10-01,950,703,810,9,834,925,0,0,48397.02
I003103,2025-03-31,W03,Bengaluru,South,P007,P007-15-W03,2024-04-01,2025-10-01,1516,927,959,14,1470,951,0,0,92463
I003104,2025-03-31,W03,Bengaluru,South,P008,P008-15-W03,2024-07-01,2027-01-01,1800,658,514,1,1943,666,0,0,124507.44
I003105,2025-03-31,W03,Bengaluru,South,P009,P009-15-W03,2024-10-01,2026-04-01,1494,212,1420,14,272,880,0,0,17590.24
I003106,2025-03-31,W03,Bengaluru,South,P010,P010-15-W03,2024-10-01,2027-10-01,1056,244,1300,0,0,542,10,0,0
I003107,2025-03-31,W03,Bengaluru,South,P011,P011-15-W03,2024-10-01,2027-04-01,1763,431,841,2,1351,620,0,0,127831.62
I003108,2025-03-31,W03,Bengaluru,South,P012,P012-15-W03,2024-01-01,2027-01-01,1009,19,1028,0,0,685,4,0,0
I003109,2025-03-31,W03,Bengaluru,South,P013,P013-15-W03,2024-01-01,2025-07-01,1957,1254,722,9,2480,551,0,0,67555.2
I003110,2025-03-31,W03,Bengaluru,South,P014,P014-15-W03,2024-10-01,2026-04-01,985,1136,1496,13,612,878,0,0,15508.08
I003111,2025-03-31,W03,Bengaluru,South,P015,P015-15-W03,2024-10-01,2027-10-01,1072,608,1321,5,354,884,0,0,10053.6
I003112,2025-03-31,W03,Bengaluru,South,P016,P016-15-W03,2024-07-01,2027-01-01,1495,772,1421,11,835,507,0,0,40447.4
I003113,2025-03-31,W03,Bengaluru,South,P017,P017-15-W03,2024-07-01,2027-01-01,1884,1296,756,14,2410,774,0,0,118620.2
I003114,2025-03-31,W03,Bengaluru,South,P018,P018-15-W03,2024-01-01,2026-07-01,669,314,983,0,0,888,7,0,0
I003115,2025-03-31,W03,Bengaluru,South,P019,P019-15-W03,2024-04-01,2026-04-01,731,1265,1287,0,709,994,0,0,49218.78
I003116,2025-03-31,W03,Bengaluru,South,P020,P020-15-W03,2024-01-01,2025-07-01,1667,78,1609,13,123,689,0,0,6922.44
I003117,2025-03-31,W03,Bengaluru,South,P021,P021-15-W03,2024-01-01,2026-01-01,988,416,857,12,535,638,0,0,38905.2
I003118,2025-03-31,W03,Bengaluru,South,P022,P022-15-W03,2024-04-01,2025-10-01,2002,1068,1035,9,2026,960,0,0,157541.76
I003119,2025-03-31,W03,Bengaluru,South,P023,P023-15-W03,2024-01-01,2026-07-01,2135,208,1449,10,884,931,0,0,82689.36
I003120,2025-03-31,W03,Bengaluru,South,P024,P024-15-W03,2024-04-01,2026-04-01,781,1122,1464,2,437,609,0,0,94636.72
I003121,2025-03-31,W03,Bengaluru,South,P025,P025-15-W03,2024-07-01,2026-01-01,1553,504,1441,10,606,560,0,0,9368.76
I003122,2025-03-31,W03,Bengaluru,South,P026,P026-15-W03,2024-10-01,2026-04-01,1318,1015,682,13,1638,653,0,0,41900.04
I003123,2025-03-31,W03,Bengaluru,South,P027,P027-15-W03,2024-10-01,2026-04-01,979,1494,1036,5,1432,826,0,0,49246.48
I003124,2025-03-31,W03,Bengaluru,South,P028,P028-15-W03,2024-07-01,2027-01-01,1949,429,1818,7,553,762,0,0,24641.68
I003125,2025-03-31,W03,Bengaluru,South,P029,P029-15-W03,2024-07-01,2027-07-01,2090,256,1283,5,1058,902,0,0,68188.1
I003126,2025-03-31,W03,Bengaluru,South,P030,P030-15-W03,2024-01-01,2027-01-01,1901,1293,1057,9,2128,587,0,0,132744.64
I003127,2025-03-31,W03,Bengaluru,South,P031,P031-15-W03,2024-01-01,2027-01-01,1372,1192,1183,2,1379,739,0,0,80630.13
I003128,2025-03-31,W03,Bengaluru,South,P032,P032-15-W03,2024-01-01,2026-07-01,515,927,1170,1,271,838,0,0,13997.15
I003129,2025-03-31,W03,Bengaluru,South,P033,P033-15-W03,2024-07-01,2027-01-01,1149,924,1170,1,902,843,0,0,63347.46
I003130,2025-03-31,W03,Bengaluru,South,P034,P034-15-W03,2024-01-01,2025-07-01,1471,292,1604,1,158,622,0,0,10451.7
I003131,2025-03-31,W03,Bengaluru,South,P035,P035-15-W03,2024-07-01,2027-01-01,1389,154,682,11,850,757,0,0,75667
I003132,2025-03-31,W03,Bengaluru,South,P036,P036-15-W03,2024-07-01,2026-01-01,1221,501,1722,0,0,714,6,0,0
I003133,2025-03-31,W04,Kolkata,East,P001,P001-15-W04,2024-10-01,2027-10-01,1597,1432,810,7,2212,517,0,0,46297.16
I003134,2025-03-31,W04,Kolkata,East,P002,P002-15-W04,2024-10-01,2027-10-01,609,49,658,0,0,524,11,0,0
I003135,2025-03-31,W04,Kolkata,East,P003,P003-15-W04,2024-10-01,2026-10-01,450,948,1398,0,0,723,3,0,0
I003136,2025-03-31,W04,Kolkata,East,P004,P004-15-W04,2024-10-01,2026-04-01,903,164,1034,10,23,840,0,0,822.94
I003137,2025-03-31,W04,Kolkata,East,P005,P005-15-W04,2024-07-01,2027-01-01,753,1041,767,13,1014,716,0,0,46157.28
I003138,2025-03-31,W04,Kolkata,East,P006,P006-15-W04,2024-04-01,2025-10-01,1633,717,729,3,1618,606,0,0,93892.54
I003139,2025-03-31,W04,Kolkata,East,P007,P007-15-W04,2024-10-01,2026-04-01,1507,299,1340,9,457,522,0,0,28745.3
I003140,2025-03-31,W04,Kolkata,East,P008,P008-15-W04,2024-07-01,2027-01-01,416,550,966,0,0,611,6,0,0
I003141,2025-03-31,W04,Kolkata,East,P009,P009-15-W04,2024-04-01,2025-10-01,721,1440,876,12,1273,703,0,0,82324.91
I003142,2025-03-31,W04,Kolkata,East,P010,P010-15-W04,2024-10-01,2027-10-01,1337,453,927,9,854,542,0,0,63187.46
I003143,2025-03-31,W04,Kolkata,East,P011,P011-15-W04,2024-10-01,2027-04-01,1942,67,600,14,1395,775,0,0,131994.9
I003144,2025-03-31,W04,Kolkata,East,P012,P012-15-W04,2024-04-01,2027-04-01,1482,1169,751,4,1896,989,0,0,421291.2
I003145,2025-03-31,W04,Kolkata,East,P013,P013-15-W04,2024-10-01,2026-04-01,776,878,1227,0,427,723,0,0,11631.48
I003146,2025-03-31,W04,Kolkata,East,P014,P014-15-W04,2024-10-01,2026-04-01,1019,1221,789,13,1438,842,0,0,36438.92
I003147,2025-03-31,W04,Kolkata,East,P015,P015-15-W04,2024-04-01,2027-04-01,1301,577,1006,6,866,652,0,0,24594.4
I003148,2025-03-31,W04,Kolkata,East,P016,P016-15-W04,2024-01-01,2026-07-01,1063,959,992,2,1028,658,0,0,49796.32
I003149,2025-03-31,W04,Kolkata,East,P017,P017-15-W04,2024-10-01,2027-04-01,2441,49,1684,2,804,644,0,0,39572.88
I003150,2025-03-31,W04,Kolkata,East,P018,P018-15-W04,2024-07-01,2027-01-01,1539,1326,1219,3,1643,622,0,0,112331.91
I003151,2025-03-31,W04,Kolkata,East,P019,P019-15-W04,2024-04-01,2026-04-01,2337,765,1058,13,2031,941,0,0,140992.02
I003152,2025-03-31,W04,Kolkata,East,P020,P020-15-W04,2024-04-01,2025-10-01,1670,18,576,3,1109,590,0,0,62414.52
I003153,2025-03-31,W04,Kolkata,East,P021,P021-15-W04,2024-01-01,2026-01-01,1170,250,1030,10,380,604,0,0,27633.6
I003154,2025-03-31,W04,Kolkata,East,P022,P022-15-W04,2024-07-01,2026-01-01,1794,127,990,15,916,691,0,0,71228.16
I003155,2025-03-31,W04,Kolkata,East,P023,P023-15-W04,2024-10-01,2027-04-01,1726,1210,487,14,2435,846,0,0,227769.9
I003156,2025-03-31,W04,Kolkata,East,P024,P024-15-W04,2024-10-01,2026-10-01,562,1091,1653,0,0,509,4,0,0
I003157,2025-03-31,W04,Kolkata,East,P025,P025-15-W04,2024-04-01,2025-10-01,2295,750,1489,12,1544,635,0,0,23870.24
I003158,2025-03-31,W04,Kolkata,East,P026,P026-15-W04,2024-07-01,2026-01-01,1245,444,1665,0,24,957,0,0,613.92
I003159,2025-03-31,W04,Kolkata,East,P027,P027-15-W04,2024-10-01,2026-04-01,2367,871,1137,9,2092,750,0,0,71943.88
I003160,2025-03-31,W04,Kolkata,East,P028,P028-15-W04,2024-07-01,2027-01-01,939,266,877,13,315,605,0,0,14036.4
I003161,2025-03-31,W04,Kolkata,East,P029,P029-15-W04,2024-07-01,2027-07-01,2391,459,1096,9,1745,766,0,0,112465.25
I003162,2025-03-31,W04,Kolkata,East,P030,P030-15-W04,2024-04-01,2027-04-01,1365,42,1407,0,0,866,3,0,0
I003163,2025-03-31,W04,Kolkata,East,P031,P031-15-W04,2024-07-01,2027-07-01,940,100,630,15,395,793,0,0,23095.65
I003164,2025-03-31,W04,Kolkata,East,P032,P032-15-W04,2024-04-01,2026-10-01,1155,344,1497,2,0,886,2,0,0
I003165,2025-03-31,W04,Kolkata,East,P033,P033-15-W04,2024-07-01,2027-01-01,1915,1403,893,13,2412,601,0,0,169394.76
I003166,2025-03-31,W04,Kolkata,East,P034,P034-15-W04,2024-01-01,2025-07-01,1285,5,1020,5,265,639,0,0,17529.75
I003167,2025-03-31,W04,Kolkata,East,P035,P035-15-W04,2024-01-01,2026-07-01,509,1008,758,14,745,591,0,0,66319.9
I003168,2025-03-31,W04,Kolkata,East,P036,P036-15-W04,2024-07-01,2026-01-01,841,1075,779,15,1122,938,0,0,254570.58
I003169,2025-03-31,W05,Indore,Central,P001,P001-15-W05,2024-10-01,2027-10-01,1819,70,1068,9,812,922,0,0,16995.16
I003170,2025-03-31,W05,Indore,Central,P002,P002-15-W05,2024-07-01,2027-07-01,2245,1409,1371,11,2272,551,0,0,55186.88
I003171,2025-03-31,W05,Indore,Central,P003,P003-15-W05,2024-01-01,2026-01-01,2369,823,1343,16,1833,764,0,0,71047.08
I003172,2025-03-31,W05,Indore,Central,P004,P004-15-W05,2024-01-01,2025-07-01,661,1054,682,3,1030,734,0,0,36853.4
I003173,2025-03-31,W05,Indore,Central,P005,P005-15-W05,2024-10-01,2027-04-01,1602,880,611,8,1863,991,0,0,84803.76
I003174,2025-03-31,W05,Indore,Central,P006,P006-15-W05,2024-04-01,2025-10-01,1785,275,1158,12,890,977,0,0,51646.7
I003175,2025-03-31,W05,Indore,Central,P007,P007-15-W05,2024-10-01,2026-04-01,2400,1452,1146,4,2702,751,0,0,169955.8
I003176,2025-03-31,W05,Indore,Central,P008,P008-15-W05,2024-01-01,2026-07-01,1604,449,499,1,1553,614,0,0,99516.24
I003177,2025-03-31,W05,Indore,Central,P009,P009-15-W05,2024-07-01,2026-01-01,2129,1314,1728,4,1711,617,0,0,110650.37
I003178,2025-03-31,W05,Indore,Central,P010,P010-15-W05,2024-07-01,2027-07-01,469,733,1202,0,0,645,3,0,0
I003179,2025-03-31,W05,Indore,Central,P011,P011-15-W05,2024-07-01,2027-01-01,2100,192,1781,7,504,598,0,0,47688.48
I003180,2025-03-31,W05,Indore,Central,P012,P012-15-W05,2024-07-01,2027-07-01,1970,398,1621,8,739,518,0,0,164205.8
I003181,2025-03-31,W05,Indore,Central,P013,P013-15-W05,2024-01-01,2025-07-01,2370,79,577,1,1871,572,0,0,50966.04
I003182,2025-03-31,W05,Indore,Central,P014,P014-15-W05,2024-01-01,2025-07-01,2585,17,1321,6,1275,941,0,0,32308.5
I003183,2025-03-31,W05,Indore,Central,P015,P015-15-W05,2024-04-01,2027-04-01,989,1105,1777,5,312,714,0,0,8860.8
I003184,2025-03-31,W05,Indore,Central,P016,P016-15-W05,2024-10-01,2027-04-01,406,626,1032,0,0,965,6,0,0
I003185,2025-03-31,W05,Indore,Central,P017,P017-15-W05,2024-04-01,2026-10-01,1597,351,1870,6,72,630,0,0,3543.84
I003186,2025-03-31,W05,Indore,Central,P018,P018-15-W05,2024-10-01,2027-04-01,1201,641,1373,10,459,562,0,0,31381.83
I003187,2025-03-31,W05,Indore,Central,P019,P019-15-W05,2024-01-01,2026-01-01,2428,732,481,2,2677,793,0,0,185837.34
I003188,2025-03-31,W05,Indore,Central,P020,P020-15-W05,2024-10-01,2026-04-01,948,129,1077,0,0,994,12,0,0
I003189,2025-03-31,W05,Indore,Central,P021,P021-15-W05,2024-07-01,2026-07-01,612,1328,1286,2,652,784,0,0,47413.44
I003190,2025-03-31,W05,Indore,Central,P022,P022-15-W05,2024-07-01,2026-01-01,2279,6,1746,3,536,643,0,0,41679.36
I003191,2025-03-31,W05,Indore,Central,P023,P023-15-W05,2024-10-01,2027-04-01,1024,850,624,13,1237,676,0,0,115708.98
