sale_id,invoice_date,product_id,distributor_id,region,state,city,channel,quantity_units,gross_sales_inr,discount_inr,net_sales_inr,cogs_inr,gross_profit_inr,units_returned,return_value_inr,doctor_specialty,sales_rep_id,payment_days,on_time_payment
S006395,2024-02-06,P008,D004,West,Maharashtra,Mumbai,E-Pharmacy,193,27828.67,1783.84,26044.83,12367.44,13677.39,0,0,Not Applicable,SR011,15,Yes
S006396,2024-04-29,P003,D028,West,Maharashtra,Mumbai,Clinic,115,9449.55,710.19,8739.36,4457.4,4281.96,0,0,General Physician,SR012,15,Yes
S006397,2025-08-18,P001,D035,East,Odisha,Bhubaneswar,Government Tender,190,8151,1548.69,6602.31,3976.7,2625.61,0,0,Pulmonologist,SR013,19,No
S006398,2025-07-07,P023,D049,North,Delhi,New Delhi,E-Pharmacy,265,50318.2,4791.07,45527.13,24788.1,20739.03,0,0,Cardiologist,SR014,43,Yes
S006399,2024-02-03,P019,D010,East,West Bengal,Kolkata,Government Tender,153,22093.2,4197.71,17895.49,10621.26,7274.23,0,0,General Physician,SR015,74,No
S006400,2025-12-14,P013,D009,South,Telangana,Hyderabad,E-Pharmacy,447,24960.48,2117.1,22843.38,12176.28,10667.1,0,0,Diabetologist,SR016,20,Yes
S006401,2025-05-27,P002,D009,South,Telangana,Hyderabad,E-Pharmacy,99,4760.91,488.86,4272.05,2404.71,1867.34,0,0,Cardiologist,SR017,20,Yes
S006402,2025-03-27,P015,D027,North,Punjab,Ludhiana,Hospital,448,26969.6,3236.35,23733.25,12723.2,11010.05,0,0,Cardiologist,SR018,16,No
S006403,2025-07-10,P032,D012,Central,Madhya Pradesh,Indore,Hospital,92,10692.24,1283.07,9409.17,4751.8,4657.37,0,0,Not Applicable,SR019,47,No
S006404,2025-06-22,P020,D022,East,West Bengal,Kolkata,Hospital,225,28489.5,3418.74,25070.76,12663,12407.76,0,0,Not Applicable,SR020,45,Yes
S006405,2025-04-17,P025,D004,West,Maharashtra,Mumbai,E-Pharmacy,97,3073.93,333.85,2740.08,1499.62,1240.46,0,0,Cardiologist,SR021,13,Yes
S006406,2024-06-11,P031,D030,West,Rajasthan,Jaipur,Government Tender,161,19579.21,3720.05,15859.16,9413.67,6445.49,0,0,Diabetologist,SR022,56,Yes
S006407,2024-05-02,P006,D043,South,Karnataka,Bengaluru,Clinic,301,32486.93,2792.92,29694.01,17467.03,12226.98,31,3058.19,Gastroenterologist,SR023,11,Yes
S006408,2025-12-03,P009,D021,South,Telangana,Hyderabad,Retail Pharmacy,80,11279.2,934.24,10344.96,5173.6,5171.36,8,1034.5,Not Applicable,SR024,58,Yes
S006409,2025-05-10,P007,D059,East,Odisha,Bhubaneswar,E-Pharmacy,264,34539.12,3246.05,31293.07,16605.6,14687.47,5,592.67,Pulmonologist,SR001,15,Yes
S006410,2025-12-22,P015,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,384,23116.8,2035.83,21080.97,10905.6,10175.37,0,0,Cardiologist,SR002,18,No
S006411,2025-05-10,P001,D036,Central,Madhya Pradesh,Indore,Retail Pharmacy,427,18318.3,1483.33,16834.97,8937.11,7897.86,0,0,General Physician,SR003,17,Yes
S006412,2024-11-16,P020,D002,North,Uttar Pradesh,Lucknow,Hospital,142,17980.04,2157.6,15822.44,7991.76,7830.68,0,0,Not Applicable,SR004,3,Yes
S006413,2025-10-27,P034,D004,West,Maharashtra,Mumbai,E-Pharmacy,467,68275.4,7416.53,60858.87,30892.05,29966.82,0,0,Not Applicable,SR005,28,Yes
S006414,2024-09-05,P009,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,132,18610.68,1973.77,16636.91,8536.44,8100.47,0,0,Not Applicable,SR006,3,Yes
S006415,2024-06-24,P036,D028,West,Maharashtra,Mumbai,Clinic,398,177898.04,13459.64,164438.4,90302.22,74136.18,0,0,General Physician,SR007,34,No
S006416,2025-12-10,P013,D054,West,Rajasthan,Jaipur,E-Pharmacy,405,22615.2,2250.39,20364.81,11032.2,9332.61,0,0,General Physician,SR008,50,Yes
S006417,2024-03-01,P033,D054,West,Rajasthan,Jaipur,E-Pharmacy,123,18831.3,1471.51,17359.79,8638.29,8721.5,0,0,Not Applicable,SR009,53,Yes
S006418,2025-08-12,P023,D053,West,Gujarat,Ahmedabad,Clinic,466,88484.08,8697.49,79786.59,43589.64,36196.95,0,0,Diabetologist,SR010,33,No
S006419,2024-11-06,P023,D016,West,Maharashtra,Mumbai,Retail Pharmacy,313,59432.44,4641.29,54791.15,29278.02,25513.13,0,0,General Physician,SR011,57,Yes
S006420,2025-03-27,P004,D010,East,West Bengal,Kolkata,Government Tender,195,14024.4,2664.64,11359.76,6977.1,4382.66,0,0,Diabetologist,SR012,53,Yes
S006421,2025-08-24,P004,D047,East,Odisha,Bhubaneswar,Hospital,76,5465.92,655.91,4810.01,2719.28,2090.73,0,0,General Physician,SR013,50,No
S006422,2025-06-03,P017,D029,West,Gujarat,Ahmedabad,E-Pharmacy,351,32481.54,2596.45,29885.09,17276.22,12608.87,0,0,Diabetologist,SR014,50,Yes
S006423,2024-02-25,P019,D010,East,West Bengal,Kolkata,Government Tender,326,47074.4,8944.14,38130.26,22630.92,15499.34,0,0,Orthopedist,SR015,50,Yes
S006424,2025-03-08,P002,D034,East,West Bengal,Kolkata,E-Pharmacy,128,6155.52,550.66,5604.86,3109.12,2495.74,0,0,Orthopedist,SR016,15,Yes
S006425,2025-05-13,P003,D030,West,Rajasthan,Jaipur,Government Tender,280,23007.6,4371.44,18636.16,10852.8,7783.36,0,0,Gastroenterologist,SR017,58,Yes
S006426,2025-01-29,P007,D049,North,Delhi,New Delhi,E-Pharmacy,169,22110.27,2163.4,19946.87,10630.1,9316.77,0,0,Diabetologist,SR018,45,Yes
S006427,2024-03-09,P024,D009,South,Telangana,Hyderabad,E-Pharmacy,70,29864.1,2288.37,27575.73,15159.2,12416.53,0,0,Orthopedist,SR019,25,Yes
S006428,2024-12-23,P023,D037,North,Delhi,New Delhi,Hospital,118,22405.84,2688.7,19717.14,11037.72,8679.42,0,0,Diabetologist,SR020,37,Yes
S006429,2025-08-14,P034,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,242,35380.4,2445.07,32935.33,16008.3,16927.03,0,0,Not Applicable,SR021,18,Yes
S006430,2024-04-28,P018,D059,East,Odisha,Bhubaneswar,E-Pharmacy,239,30391.24,1922.26,28468.98,16340.43,12128.55,0,0,Diabetologist,SR022,16,No
S006431,2024-06-20,P003,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,436,35826.12,3314.79,32511.33,16899.36,15611.97,0,0,General Physician,SR023,6,Yes
S006432,2024-08-21,P021,D044,South,Tamil Nadu,Chennai,E-Pharmacy,116,18388.32,1482.89,16905.43,8435.52,8469.91,0,0,Not Applicable,SR024,26,Yes
S006433,2025-09-21,P013,D019,South,Karnataka,Bengaluru,E-Pharmacy,403,22503.52,2364.5,20139.02,10977.72,9161.3,0,0,Diabetologist,SR001,46,Yes
S006434,2025-02-13,P015,D044,South,Tamil Nadu,Chennai,E-Pharmacy,83,4996.6,303.28,4693.32,2357.2,2336.12,6,339.28,Pulmonologist,SR002,31,No
S006435,2024-03-14,P020,D013,North,Delhi,New Delhi,Clinic,257,32541.34,1986.89,30554.45,14463.96,16090.49,0,0,Not Applicable,SR003,52,Yes
S006436,2025-09-05,P019,D003,North,Punjab,Ludhiana,Clinic,84,12129.6,806.64,11322.96,5831.28,5491.68,0,0,Cardiologist,SR004,48,No
S006437,2024-06-26,P027,D059,East,Odisha,Bhubaneswar,E-Pharmacy,57,4155.87,324.14,3831.73,1960.23,1871.5,0,0,Diabetologist,SR005,10,Yes
S006438,2025-11-05,P034,D029,West,Gujarat,Ahmedabad,E-Pharmacy,231,33772.2,2733.23,31038.97,15280.65,15758.32,0,0,Not Applicable,SR006,46,Yes
S006439,2025-11-17,P004,D002,North,Uttar Pradesh,Lucknow,Hospital,219,15750.48,1890.06,13860.42,7835.82,6024.6,25,1582.24,Cardiologist,SR007,10,Yes
S006440,2025-10-14,P023,D051,North,Punjab,Ludhiana,Retail Pharmacy,132,25064.16,2473.62,22590.54,12347.28,10243.26,0,0,Pulmonologist,SR008,12,Yes
S006441,2025-04-23,P007,D054,West,Rajasthan,Jaipur,E-Pharmacy,234,30614.22,2483.22,28131,14718.6,13412.4,0,0,Pulmonologist,SR009,48,Yes
S006442,2025-09-17,P014,D046,East,West Bengal,Kolkata,Retail Pharmacy,380,19064.6,1567.95,17496.65,9629.2,7867.45,0,0,General Physician,SR010,26,Yes
S006443,2024-11-19,P016,D054,West,Rajasthan,Jaipur,E-Pharmacy,387,37678.32,3745.09,33933.23,18746.28,15186.95,0,0,Diabetologist,SR011,55,Yes
S006444,2025-08-11,P036,D010,East,West Bengal,Kolkata,Government Tender,338,151079.24,28705.06,122374.18,76688.82,45685.36,0,0,General Physician,SR012,72,No
S006445,2024-05-22,P035,D032,South,Tamil Nadu,Chennai,Hospital,425,76806,9216.72,67589.28,37833.5,29755.78,0,0,Diabetologist,SR013,31,Yes
S006446,2025-04-23,P028,D051,North,Punjab,Ludhiana,Retail Pharmacy,276,24721.32,1542.29,23179.03,12298.56,10880.47,0,0,Orthopedist,SR014,14,Yes
S006447,2024-04-21,P002,D033,South,Telangana,Hyderabad,Clinic,445,21400.05,1513.88,19886.17,10809.05,9077.12,0,0,Cardiologist,SR015,18,Yes
S006448,2024-03-06,P030,D044,South,Tamil Nadu,Chennai,E-Pharmacy,140,16242.8,1352.7,14890.1,8733.2,6156.9,15,1595.37,Gastroenterologist,SR016,22,Yes
S006449,2024-10-12,P005,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,69,5905.02,367.12,5537.9,3140.88,2397.02,0,0,Cardiologist,SR017,23,Yes
S006450,2024-09-16,P034,D053,West,Gujarat,Ahmedabad,Clinic,102,14912.4,1041.28,13871.12,6747.3,7123.82,0,0,Not Applicable,SR018,24,Yes
S006451,2025-12-05,P033,D028,West,Maharashtra,Mumbai,Clinic,354,54197.4,3632.55,50564.85,24861.42,25703.43,0,0,Not Applicable,SR019,29,Yes
S006452,2025-01-27,P005,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,341,29182.78,2104.96,27077.82,15522.32,11555.5,0,0,Gastroenterologist,SR020,27,Yes
S006453,2024-11-15,P019,D028,West,Maharashtra,Mumbai,Clinic,84,12129.6,1061.6,11068,5831.28,5236.72,0,0,Diabetologist,SR021,12,Yes
S006454,2024-11-06,P016,D044,South,Tamil Nadu,Chennai,E-Pharmacy,132,12851.52,1032.22,11819.3,6394.08,5425.22,0,0,General Physician,SR022,25,Yes
S006455,2025-07-29,P035,D036,Central,Madhya Pradesh,Indore,Retail Pharmacy,285,51505.2,4848.55,46656.65,25370.7,21285.95,0,0,Diabetologist,SR023,22,Yes
S006456,2025-05-07,P022,D053,West,Gujarat,Ahmedabad,Clinic,188,32309.68,3214.32,29095.36,14618.88,14476.48,0,0,Not Applicable,SR024,28,Yes
S006457,2024-05-23,P024,D028,West,Maharashtra,Mumbai,Clinic,315,134388.45,14419.44,119969.01,68216.4,51752.61,0,0,Pulmonologist,SR001,11,Yes
S006458,2024-02-05,P003,D009,South,Telangana,Hyderabad,E-Pharmacy,379,31142.43,2168.59,28973.84,14690.04,14283.8,0,0,Orthopedist,SR002,23,Yes
S006459,2024-10-20,P010,D003,North,Punjab,Ludhiana,Clinic,143,23381.93,2417.78,20964.15,10580.57,10383.58,0,0,Not Applicable,SR003,42,Yes
S006460,2025-11-26,P007,D032,South,Tamil Nadu,Chennai,Hospital,170,22241.1,2668.93,19572.17,10693,8879.17,0,0,Cardiologist,SR004,44,Yes
S006461,2024-06-07,P006,D042,West,Rajasthan,Jaipur,Hospital,415,44790.95,5374.91,39416.04,24082.45,15333.59,0,0,Pulmonologist,SR005,47,Yes
S006462,2025-09-25,P006,D018,West,Rajasthan,Jaipur,Clinic,423,45654.39,4592.29,41062.1,24546.69,16515.41,0,0,General Physician,SR006,28,Yes
S006463,2025-10-14,P005,D018,West,Rajasthan,Jaipur,Clinic,317,27128.86,2371.07,24757.79,14429.84,10327.95,0,0,Orthopedist,SR007,30,Yes
S006464,2025-11-18,P027,D007,South,Karnataka,Bengaluru,Hospital,419,30549.29,3665.91,26883.38,14409.41,12473.97,0,0,Orthopedist,SR008,46,No
S006465,2024-11-17,P023,D007,South,Karnataka,Bengaluru,Hospital,463,87914.44,10549.73,77364.71,43309.02,34055.69,0,0,Orthopedist,SR009,49,No
S006466,2025-06-08,P013,D019,South,Karnataka,Bengaluru,E-Pharmacy,210,11726.4,931.98,10794.42,5720.4,5074.02,0,0,General Physician,SR010,51,Yes
S006467,2025-05-02,P014,D032,South,Tamil Nadu,Chennai,Hospital,130,6522.1,782.65,5739.45,3294.2,2445.25,0,0,General Physician,SR011,38,Yes
S006468,2025-08-14,P020,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,281,35580.22,2929.27,32650.95,15814.68,16836.27,0,0,Not Applicable,SR012,9,Yes
S006469,2024-04-22,P029,D049,North,Delhi,New Delhi,E-Pharmacy,302,36590.32,3675.24,32915.08,19463.9,13451.18,21,2288.8,Diabetologist,SR013,53,Yes
S006470,2024-05-03,P017,D001,North,Delhi,New Delhi,Retail Pharmacy,144,13325.76,1070.07,12255.69,7087.68,5168.01,0,0,General Physician,SR014,32,No
S006471,2025-11-30,P007,D018,West,Rajasthan,Jaipur,Clinic,337,44089.71,4082.94,40006.77,21197.3,18809.47,0,0,Cardiologist,SR015,35,No
S006472,2024-06-03,P027,D015,North,Punjab,Ludhiana,Government Tender,129,9405.39,1787.02,7618.37,4436.31,3182.06,0,0,Orthopedist,SR016,58,No
S006473,2025-11-12,P025,D050,North,Uttar Pradesh,Lucknow,Government Tender,425,13468.25,2558.97,10909.28,6570.5,4338.78,0,0,Gastroenterologist,SR017,26,No
S006474,2025-05-31,P002,D002,North,Uttar Pradesh,Lucknow,Hospital,55,2644.95,317.39,2327.56,1335.95,991.61,0,0,Pulmonologist,SR018,19,No
S006475,2024-06-14,P023,D045,South,Telangana,Hyderabad,Government Tender,352,66837.76,12699.17,54138.59,32926.08,21212.51,0,0,General Physician,SR019,47,No
S006476,2025-05-24,P015,D025,North,Delhi,New Delhi,Government Tender,286,17217.2,3271.27,13945.93,8122.4,5823.53,0,0,Cardiologist,SR020,68,No
S006477,2025-11-09,P032,D032,South,Tamil Nadu,Chennai,Hospital,274,31844.28,3821.31,28022.97,14152.1,13870.87,0,0,Not Applicable,SR021,46,No
S006478,2024-04-25,P017,D007,South,Karnataka,Bengaluru,Hospital,242,22394.68,2687.36,19707.32,11911.24,7796.08,0,0,Diabetologist,SR022,43,Yes
S006479,2025-08-20,P004,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,403,28983.76,2392.69,26591.07,14419.34,12171.73,0,0,Cardiologist,SR023,3,Yes
S006480,2025-06-09,P032,D003,North,Punjab,Ludhiana,Clinic,368,42768.96,3866.54,38902.42,19007.2,19895.22,0,0,Not Applicable,SR024,28,Yes
S006481,2024-07-28,P008,D052,West,Maharashtra,Mumbai,Hospital,87,12544.53,1505.34,11039.19,5574.96,5464.23,0,0,Not Applicable,SR001,15,Yes
S006482,2025-10-14,P016,D051,North,Punjab,Ludhiana,Retail Pharmacy,236,22976.96,2032.93,20944.03,11431.84,9512.19,0,0,Orthopedist,SR002,19,Yes
S006483,2024-04-24,P012,D007,South,Karnataka,Bengaluru,Hospital,203,88859.19,10663.1,78196.09,45106.6,33089.49,0,0,Cardiologist,SR003,48,No
S006484,2024-06-09,P023,D047,East,Odisha,Bhubaneswar,Hospital,236,44811.68,5377.4,39434.28,22075.44,17358.84,0,0,Pulmonologist,SR004,27,Yes
S006485,2025-12-10,P030,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,52,6033.04,570.3,5462.74,3243.76,2218.98,0,0,Diabetologist,SR005,13,Yes
S006486,2024-11-18,P017,D020,South,Tamil Nadu,Chennai,Government Tender,480,44419.2,8439.65,35979.55,23625.6,12353.95,0,0,Diabetologist,SR006,50,No
S006487,2025-02-07,P019,D042,West,Rajasthan,Jaipur,Hospital,350,50540,6064.8,44475.2,24297,20178.2,0,0,Pulmonologist,SR007,56,Yes
S006488,2025-01-07,P019,D034,East,West Bengal,Kolkata,E-Pharmacy,190,27436,2925.48,24510.52,13189.8,11320.72,0,0,Gastroenterologist,SR008,21,Yes
S006489,2025-08-21,P023,D018,West,Rajasthan,Jaipur,Clinic,493,93610.84,7020.05,86590.79,46115.22,40475.57,0,0,Gastroenterologist,SR009,11,Yes
S006490,2025-08-09,P013,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,321,17924.64,1499.73,16424.91,8744.04,7680.87,0,0,Diabetologist,SR010,13,Yes
S006491,2024-12-26,P035,D057,South,Telangana,Hyderabad,Hospital,56,10120.32,1214.44,8905.88,4985.12,3920.76,0,0,Diabetologist,SR011,31,No
S006492,2025-02-18,P019,D043,South,Karnataka,Bengaluru,Clinic,265,38266,2305.77,35960.23,18396.3,17563.93,0,0,Gastroenterologist,SR012,18,No
S006493,2025-10-20,P019,D034,East,West Bengal,Kolkata,E-Pharmacy,119,17183.6,1517.17,15666.43,8260.98,7405.45,0,0,Gastroenterologist,SR013,23,Yes
S006494,2024-12-21,P030,D029,West,Gujarat,Ahmedabad,E-Pharmacy,319,37010.38,2287.61,34722.77,19899.22,14823.55,0,0,Diabetologist,SR014,40,Yes
S006495,2025-06-08,P015,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,305,18361,1530.02,16830.98,8662,8168.98,0,0,Orthopedist,SR015,17,Yes
S006496,2025-07-19,P011,D037,North,Delhi,New Delhi,Hospital,194,37261.58,4471.39,32790.19,18356.28,14433.91,0,0,Gastroenterologist,SR016,40,Yes
S006497,2025-08-01,P024,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,390,166385.7,15793.35,150592.35,84458.4,66133.95,0,0,Orthopedist,SR017,33,No
S006498,2024-08-18,P031,D028,West,Maharashtra,Mumbai,Clinic,126,15322.86,1518.12,13804.74,7367.22,6437.52,0,0,Diabetologist,SR018,16,Yes
S006499,2025-09-17,P014,D009,South,Telangana,Hyderabad,E-Pharmacy,410,20569.7,1534.65,19035.05,10389.4,8645.65,0,0,Gastroenterologist,SR019,33,No
S006500,2025-04-07,P025,D052,West,Maharashtra,Mumbai,Hospital,207,6559.83,787.18,5772.65,3200.22,2572.43,0,0,General Physician,SR020,26,Yes
S006501,2024-08-05,P025,D052,West,Maharashtra,Mumbai,Hospital,307,9728.83,1167.46,8561.37,4746.22,3815.15,0,0,Cardiologist,SR021,28,Yes
S006502,2025-07-12,P006,D030,West,Rajasthan,Jaipur,Government Tender,278,30004.54,5700.86,24303.68,16132.34,8171.34,0,0,Gastroenterologist,SR022,71,No
S006503,2025-04-12,P029,D009,South,Telangana,Hyderabad,E-Pharmacy,318,38528.88,2393.45,36135.43,20495.1,15640.33,0,0,Diabetologist,SR023,33,No
S006504,2025-02-10,P010,D018,West,Rajasthan,Jaipur,Clinic,337,55102.87,3401.51,51701.36,24934.63,26766.73,0,0,Not Applicable,SR024,17,Yes
S006505,2025-06-03,P029,D019,South,Karnataka,Bengaluru,E-Pharmacy,110,13327.6,833.41,12494.19,7089.5,5404.69,0,0,General Physician,SR001,55,Yes
S006506,2025-04-28,P012,D003,North,Punjab,Ludhiana,Clinic,133,58218.09,3864.21,54353.88,29552.6,24801.28,0,0,Orthopedist,SR002,50,No
S006507,2024-01-18,P004,D001,North,Delhi,New Delhi,Retail Pharmacy,337,24237.04,2098.02,22139.02,12057.86,10081.16,0,0,Orthopedist,SR003,18,Yes
S006508,2025-10-08,P036,D051,North,Punjab,Ludhiana,Retail Pharmacy,61,27265.78,2307.46,24958.32,13840.29,11118.03,0,0,Diabetologist,SR004,30,Yes
S006509,2025-08-10,P027,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,314,22893.74,1657.23,21236.51,10798.46,10438.05,0,0,Diabetologist,SR005,3,Yes
S006510,2025-09-01,P011,D059,East,Odisha,Bhubaneswar,E-Pharmacy,334,64151.38,4556.24,59595.14,31603.08,27992.06,0,0,Orthopedist,SR006,13,Yes
S006511,2024-09-20,P021,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,483,76565.16,4654.36,71910.8,35123.76,36787.04,0,0,Not Applicable,SR007,14,Yes
S006512,2025-12-10,P028,D004,West,Maharashtra,Mumbai,E-Pharmacy,262,23467.34,2542.6,20924.74,11674.72,9250.02,0,0,Gastroenterologist,SR008,33,No
S006513,2024-03-09,P030,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,410,47568.2,3918.36,43649.84,25575.8,18074.04,18,1916.33,Orthopedist,SR009,12,Yes
S006514,2024-04-01,P019,D042,West,Rajasthan,Jaipur,Hospital,384,55449.6,6653.95,48795.65,26657.28,22138.37,0,0,Pulmonologist,SR010,56,Yes
S006515,2024-07-26,P036,D054,West,Rajasthan,Jaipur,E-Pharmacy,501,223936.98,14619.28,209317.7,113671.89,95645.81,0,0,General Physician,SR011,49,Yes
S006516,2025-10-19,P017,D003,North,Punjab,Ludhiana,Clinic,103,9531.62,625.7,8905.92,5069.66,3836.26,9,778.19,Gastroenterologist,SR012,25,Yes
S006517,2024-02-07,P016,D060,Central,Madhya Pradesh,Indore,Government Tender,317,30863.12,5863.99,24999.13,15355.48,9643.65,0,0,Orthopedist,SR013,75,No
S006518,2025-01-02,P006,D035,East,Odisha,Bhubaneswar,Government Tender,89,9605.77,1825.1,7780.67,5164.67,2616,0,0,Orthopedist,SR014,20,No
S006519,2024-06-18,P019,D031,South,Karnataka,Bengaluru,Retail Pharmacy,242,34944.8,2434.99,32509.81,16799.64,15710.17,0,0,Pulmonologist,SR015,27,Yes
S006520,2024-05-23,P036,D016,West,Maharashtra,Mumbai,Retail Pharmacy,166,74198.68,5179.05,69019.63,37663.74,31355.89,0,0,Orthopedist,SR016,47,Yes
S006521,2024-12-16,P033,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,263,40265.3,3124.55,37140.75,18470.49,18670.26,0,0,Not Applicable,SR017,19,No
S006522,2024-10-08,P015,D031,South,Karnataka,Bengaluru,Retail Pharmacy,203,12220.6,822.34,11398.26,5765.2,5633.06,0,0,Gastroenterologist,SR018,42,Yes
S006523,2024-06-30,P014,D008,South,Tamil Nadu,Chennai,Clinic,401,20118.17,1418.78,18699.39,10161.34,8538.05,0,0,Gastroenterologist,SR019,12,Yes
S006524,2025-12-28,P025,D005,West,Gujarat,Ahmedabad,Government Tender,56,1774.64,337.18,1437.46,865.76,571.7,0,0,Orthopedist,SR020,25,Yes
S006525,2025-07-21,P034,D029,West,Gujarat,Ahmedabad,E-Pharmacy,330,48246,3230.38,45015.62,21829.5,23186.12,0,0,Not Applicable,SR021,45,Yes
S006526,2025-02-03,P029,D054,West,Rajasthan,Jaipur,E-Pharmacy,145,17568.2,1691.1,15877.1,9345.25,6531.85,0,0,General Physician,SR022,42,Yes
S006527,2025-10-13,P028,D044,South,Tamil Nadu,Chennai,E-Pharmacy,316,28304.12,2597.6,25706.52,14080.96,11625.56,0,0,Pulmonologist,SR023,35,No
S006528,2025-05-13,P014,D004,West,Maharashtra,Mumbai,E-Pharmacy,310,15552.7,1316.81,14235.89,7855.4,6380.49,0,0,Diabetologist,SR024,33,No
S006529,2024-07-19,P027,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,376,27414.16,2714.72,24699.44,12930.64,11768.8,0,0,General Physician,SR001,8,Yes
S006530,2025-02-11,P035,D044,South,Tamil Nadu,Chennai,E-Pharmacy,82,14819.04,1274.31,13544.73,7299.64,6245.09,0,0,Gastroenterologist,SR002,19,Yes
S006531,2025-12-22,P024,D052,West,Maharashtra,Mumbai,Hospital,394,168092.22,20171.07,147921.15,85324.64,62596.51,0,0,Orthopedist,SR003,28,Yes
S006532,2025-06-24,P025,D002,North,Uttar Pradesh,Lucknow,Hospital,420,13309.8,1597.18,11712.62,6493.2,5219.42,0,0,Orthopedist,SR004,3,Yes
S006533,2025-04-23,P032,D034,East,West Bengal,Kolkata,E-Pharmacy,75,8716.5,688.47,8028.03,3873.75,4154.28,0,0,Not Applicable,SR005,32,No
S006534,2024-06-10,P024,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,298,127135.74,10700.17,116435.57,64534.88,51900.69,0,0,Pulmonologist,SR006,3,Yes
S006535,2025-09-21,P004,D051,North,Punjab,Ludhiana,Retail Pharmacy,116,8342.72,536.06,7806.66,4150.48,3656.18,0,0,Gastroenterologist,SR007,34,No
S006536,2024-01-05,P009,D018,West,Rajasthan,Jaipur,Clinic,81,11420.19,1033.37,10386.82,5238.27,5148.55,0,0,Not Applicable,SR008,17,Yes
S006537,2024-07-17,P009,D038,North,Uttar Pradesh,Lucknow,Clinic,315,44411.85,3855.9,40555.95,20371.05,20184.9,0,0,Not Applicable,SR009,28,Yes
S006538,2025-06-10,P002,D027,North,Punjab,Ludhiana,Hospital,212,10195.08,1223.41,8971.67,5149.48,3822.19,0,0,Orthopedist,SR010,3,Yes
S006539,2025-06-06,P007,D049,North,Delhi,New Delhi,E-Pharmacy,293,38333.19,3329.06,35004.13,18429.7,16574.43,0,0,Pulmonologist,SR011,48,Yes
S006540,2024-03-11,P009,D005,West,Gujarat,Ahmedabad,Government Tender,185,26083.15,4955.8,21127.35,11963.95,9163.4,0,0,Not Applicable,SR012,23,Yes
S006541,2025-04-28,P021,D003,North,Punjab,Ludhiana,Clinic,56,8877.12,929.82,7947.3,4072.32,3874.98,0,0,Not Applicable,SR013,48,No
S006542,2024-04-06,P029,D054,West,Rajasthan,Jaipur,E-Pharmacy,194,23505.04,1738.9,21766.14,12503.3,9262.84,0,0,Diabetologist,SR014,58,Yes
S006543,2025-03-17,P017,D001,North,Delhi,New Delhi,Retail Pharmacy,368,34054.72,3089.93,30964.79,18112.96,12851.83,0,0,General Physician,SR015,26,Yes
S006544,2025-07-09,P008,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,139,20042.41,1561.02,18481.39,8907.12,9574.27,0,0,Not Applicable,SR016,24,Yes
S006545,2025-03-11,P004,D021,South,Telangana,Hyderabad,Retail Pharmacy,461,33155.12,3026.78,30128.34,16494.58,13633.76,0,0,Pulmonologist,SR017,50,Yes
S006546,2025-04-08,P009,D043,South,Karnataka,Bengaluru,Clinic,87,12266.13,1212.1,11054.03,5626.29,5427.74,0,0,Not Applicable,SR018,3,Yes
S006547,2025-05-02,P003,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,336,27609.12,2190.31,25418.81,13023.36,12395.45,0,0,Diabetologist,SR019,21,Yes
S006548,2024-10-25,P013,D004,West,Maharashtra,Mumbai,E-Pharmacy,231,12899.04,878.52,12020.52,6292.44,5728.08,0,0,Cardiologist,SR020,35,No
S006549,2025-03-09,P030,D030,West,Rajasthan,Jaipur,Government Tender,211,24480.22,4651.24,19828.98,13162.18,6666.8,0,0,Gastroenterologist,SR021,65,No
S006550,2025-04-06,P015,D016,West,Maharashtra,Mumbai,Retail Pharmacy,134,8066.8,637.73,7429.07,3805.6,3623.47,0,0,Pulmonologist,SR022,49,Yes
